,text,label
48,"View original tweet on Twitter Senate Majority Leader Mitch McConnell said John Dingell, the longest serving congressman in US history was ""admired for John Dingell, the longest serving congressman in US history's patriotism, John Dingell, the longest serving congressman in US history's humour and John Dingell, the longest serving congressman in US history's commitment to public service"".",<triplet> Senate Majority Leader Mitch McConnell <subj> John Dingell <obj> Make Public Statement
49,"The US has announced The US's withdrawal from a treaty banning the use of medium- and intermediate-range missiles, raising concerns about a new arms race.",<triplet> The US <subj> The US's withdrawal <obj> Make Public Statement
50,Muhammadu Buhari’s's opponents say Muhammadu Buhari’s would exploit those pro-business policies to enrich Muhammadu Buhari’s and those around Muhammadu Buhari’s.,<triplet> Muhammadu Buhari’s's opponents <subj> Muhammadu Buhari <obj> Make Public Statement
51,"During former President Jacob Zuma’s tenure, the State Security Agency was accused of being politicised and captured by Ramaphosa.",<triplet> former President Jacob Zuma’s tenure <subj> the State Security Agency <obj> Disapprove
52,"07:15PRETORIA - South Africa's Directorate for Priority Crime Investigation (Hawks)'s Hangwani Mulaudzi said 07:15PRETORIA - South Africa's Directorate for Priority Crime Investigation (Hawks) searched a farm that belongs to Bosasa in Kuga this week, after receiving intelligence that there were equipment and documents buried on a farm that belongs to Bosasa in Kuga.",<triplet> South Africa's Directorate <subj> Kuga <obj> Investigate
53,former Prime Minister Thaksin Shinawatra's opponents have long accused former Prime Minister Thaksin Shinawatra and former Prime Minister Thaksin Shinawatra's allies of being anti-royal.,<triplet> former Prime Minister Thaksin Shinawatra's opponents <subj> former Prime Minister Thaksin Shinawatra <obj> Disapprove
54,"In an Instagram post on Friday, King Vajiralongkorn's elder sister reiterated that King Vajiralongkorn's elder sister had relinquished all King Vajiralongkorn's elder sister's royal titles and that King Vajiralongkorn's elder sister now lives as a commoner.",<triplet> King Vajiralongkorn's elder sister <subj> an Instagram post <obj> Make Public Statement
55,"CBC IN VENEZUELAInvasion unlikely, but fever builds in Venezuela's, pumped up by 2 presidentsCBC IN VENEZUELAGuaido says Venezuela's's opposition is 'not going anywhere' in CBC interviewShe told CBC News Maria Corina Machado, a member of a centre-right party who backs Guaido's been banned from leaving Venezuela's — and isn't even allowed to travel by plane within Venezuela's.",<triplet> Venezuela's's opposition <subj> CBC News <obj> Make Public Statement
56,Relations with China have deteriorated since 2017 after Canberra accused China of meddling in Canberra's domestic affairs.,<triplet> Canberra <subj> China <obj> Disapprove
57,"""We are expecting hundreds of thousands in terms of stock losses,"" Prime Minister Scott Morrison told reporters in Sydney.",<triplet> Prime Minister Scott Morrison <subj> Sydney <obj> Make Public Statement
58,"""To see the cattle spread across these yards, not moving, it made you feel sick in the stomach,"" Queensland Premier Annastacia Palaszczuk told national broadcaster ABC.",<triplet> Queensland Premier Annastacia Palaszczuk <subj> national broadcaster ABC <obj> Make Public Statement
59,"""800 of their 1500 cattle didn't have anywhere else to go. . . Eddington cattle station near Julia Creek township've got a railway line close to Eddington cattle station near Julia Creek township and a railway line is just tangled with dead cattle,"" Anthony Anderson told AFP.",<triplet> Anthony Anderson <subj> AFP <obj> Make Public Statement
60,"""This will finish a lot of people, there's some people who've lost everything, every beast some people who've lost everything, every beast they own own, so there's no income at all,"" farmer William McMillan told national broadcaster ABC.",<triplet> farmer William McMillan <subj> national broadcaster ABC <obj> Make Public Statement
61,"Saudi officials had “seriously undermined” and delayed Turkey's efforts to investigate the crime scene at Turkey's Istanbul consulate, where Khashoggi had gone to get papers needed for Khashoggi's wedding, Agnes Callamard, UN special rapporteur for an extrajudicial summary or arbitrary executions, said.",<triplet> Agnes Callamard <subj> Turkey's efforts <obj> Make Public Statement
62,"It was “unconscionable” that Saudi authorities continued to fail to disclose the whereabouts of Khashoggi's remains, “after having admitted that Khashoggi met Khashoggi's death within Saudi authorities's custody in Saudi authorities's consular premises,” Agnes Callamard, UN special rapporteur for an extrajudicial summary or arbitrary executions, added.",<triplet> Khashoggi <subj> Khashoggi's death <obj> Consult
63,"After making numerous contradictory statements about journalist Jamal Khashoggi's fate, Saudi Arabia's said journalist Jamal Khashoggi had been the murder of journalist Jamal Khashoggi and journalist Jamal Khashoggi's body dismembered when negotiations to persuade journalist Jamal Khashoggi to return to Saudi Arabia's failed.",<triplet> journalist Jamal Khashoggi <subj> Saudi Arabia <obj> Consult
64,"Fahrettin Altun, Turkish President Tayyip Erdogan's communications director, told Reuters that the series of ""false denials"" from Saudi officials had led to uncertainty on a host of issues around the case.",<triplet> Fahrettin Altun <subj> Reuters <obj> Make Public Statement
65,"Fatmata Sorie, the president of an all-female lawyers group that works with victims of sexual violence, told The BBC's that President Julius Maada Bio's declaration shines ""a very bright light on sexual and gender-based violence"".",<triplet> Fatmata Sorie <subj> The BBC <obj> Make Public Statement
66,Sanco held Sanco's interim national leadership meeting in Boksburg on Thursday.,<triplet> Sanco <subj> Sanco's interim national leadership meeting <obj> Coerce <subj> Boksburg <obj> Coerce
67,"This time around, DA chief whip John Steenhuisen called Julius Malema a “VBS bank looter” – referring to the VBS scandal in which R1.",<triplet> DA chief whip John Steenhuisen <subj> Julius Malema <obj> Consult <subj> a “VBS bank looter <obj> Consult
68,"Candice Erasmus says Candice Erasmus's daughter, Sasha Redman, went to China to teach English but Upstreet International School failed to secure her daughter, Sasha Redman's permit as promised.",<triplet> Candice Erasmus <subj> Sasha Redman <obj> Make Public Statement
69,Matthew Perry attends 'The Circle' Premiere at the BMCC Tribeca PAC on 26 April 2017 in New York City.,<triplet> Matthew Perry <subj> New York City <obj> Consult
70,Matthew Matthew Perry Perry in therapy Email PrintTweetShareBANG Showbiz | 08 February 2019 13:10LONDON - Matthew Perry has clarified Matthew Perry's tweet about being kicked out of therapy and explained that it was just for one day and Matthew Perry's back having sessions now.,<triplet> Matthew Perry <subj> Matthew Perry's tweet <obj> Make Public Statement
71,"But Matthew Perry has since reassured Matthew Perry's fans and explained that it was just for that day and Matthew Perry's back to therapy, where Matthew Perry belongs, now.",<triplet> Matthew Perry <subj> Matthew Perry's fans <obj> Engage In Diplomatic Cooperation
72,"""We've got skyscraper-size icebergs floating around on the meltwater lake at the foot of the glacier in the Aoraki/Mount Cook National Park,"" Glacier Kayaking owner Charlie Hobbs told Radio New Zealand.",<triplet> Glacier Kayaking owner Charlie Hobbs <subj> Radio New Zealand <obj> Make Public Statement
73,"Huge chunks of ice led to some ""chaos"" on the water, Anthony Harris, a guide at Southern Alps Guiding, told the stuff New Zealand's website.",<triplet> Anthony Harris <subj> New Zealand's website <obj> Make Public Statement
74,"But the fact the glacier, located on New Zealand's's South Island, has been retreating and becoming smaller over the last few years is attributable to warming, New Zealand glaciologist Heather Purdie told the stuff New Zealand website.",<triplet> New Zealand glaciologist Heather Purdie <subj> the stuff New Zealand website <obj> Make Public Statement
75,"AFP Assistant Commissioner Bruce Hill said police believe Mexican cartels are targeting Australia, but the identities of Mexican cartels have not been disclosed.",<triplet> AFP Assistant Commissioner Bruce Hill <subj> Australia <obj> Make Public Statement
76,"“the nomination of Ubolratana, who has starred in Thai soap operas and lived in California for years is a profound development that will shape the contours and dynamics of Thai politics before and after the first election since a 2014 military coup . . . a populist party is a leading contender now,” Thitinan Pongsudhirak, a political analyst at Chulalongkorn University, told Reuters.",<triplet> Thitinan Pongsudhirak <subj> Reuters <obj> Make Public Statement
77,"“Junta leader Prayuth am not aiming to extend Junta leader Prayuth's power but Junta leader Prayuth am doing this for the benefit of Thailand and the people,” Junta leader Prayuth said.",<triplet> Junta leader Prayuth <subj> Junta leader Prayuth's power <obj> Make Public Statement
78,"(Edited by Zamangwane Shange)</Text></Article><Article url=""https://ewn.co.za/2019/02/08/death-to-america-aimed-at-trump-not-american-nation-iran-leader-says"" paper=""ewn""><Text>'Death to America' aimed at Trump, not America, Iran leader says Trump, not American nation pulled out of Iran's 2015 nuclear deal with world powers last year and re-imposed sanctions on Tehran, dealing a blow to Iran's economy.",<triplet> Iran leader <subj> Trump <obj> Make Public Statement
79,EU wants to bring pipelines coming into the bloc under EU's energy rules.,<triplet> EU <subj> EU's energy rules <obj> Consult
80,German Chancellor Angela Merkel also praised a Franco-German compromise.,<triplet> German Chancellor Angela Merkel <subj> a Franco-German compromise <obj> Engage In Diplomatic Cooperation
81,"""Germany will expand Germany's network of gas terminals in regards to liquified gas.",<triplet> Germany <subj> Germany's network <obj> Engage In Material Cooperation
82,"Miska Simanainen, one of the the Social Insurance Institution (Kela), a Finnish government agency researchers behind the pilot scheme, tells BBC News that the pilot scheme was what their government had wanted to test, in order ""to see if the pilot scheme would be a way of reforming the social security system"".",<triplet> Miska Simanainen <subj> BBC News <obj> Make Public Statement
83,"Ulrich Spiesshofer, chief executive of ABB engineering company, echoed this sentiment in 2016 when Ulrich Spiesshofer, chief executive of ABB engineering company told the Financial Times that ""economic rewards [for people] should be based on actually creating economic value"".",<triplet> Ulrich Spiesshofer <subj> the Financial Times <obj> Make Public Statement
84,"The comments enraged British Brexiteers, and his U. K. counterpart, Theresa May, reprimanded EU Council head Donald Tusk for causing ""dismay. """,<triplet> his U. K. counterpart <subj> EU Council head Donald Tusk <obj> Disapprove
85,US President Donald Jamal Khashoggi fiancé Email PrintTweetShareAFP | 08 February 2019 17:18ISTANBUL - The Turkish fiancee of Jamal Khashoggi said on Friday Jamal Khashoggi fiancé hoped pressure from the US Congress would encourage the Trump administration to take a tougher stance on the killing.,<triplet> The Turkish fiancee <subj> the Trump administration <obj> Make Public Statement
86,a combative congressional hearing came after a dispute over whether Acting US Attorney General Matthew Whitaker could be forced to disclose Acting US Attorney General Matthew Whitaker's conversations with the president.,<triplet> Acting US Attorney General Matthew Whitaker's conversations <subj> Acting US Attorney General Matthew Whitaker <obj> Make Public Statement
87,"""Acting US Attorney General Matthew Whitaker have not talked to the president about the special counsel investigation,"" Acting US Attorney General Matthew Whitaker told the House Judiciary Committee.",<triplet> Acting US Attorney General Matthew Whitaker <subj> the House Judiciary Committee <obj> Make Public Statement
88,"""Acting US Attorney General Matthew Whitaker have and will continue to manage the Russia inquiry in a manner that is consistent with the governing regulations,"" Acting US Attorney General Matthew Whitaker said in Acting US Attorney General Matthew Whitaker's opening remarks.",<triplet> Acting US Attorney General Matthew Whitaker <subj> Acting US Attorney General Matthew Whitaker's opening remarks <obj> Make Public Statement
89,"The only other staffer present during the special counsel briefing was Gregg Scott, US attorney from the eastern district of California, Acting US Attorney General Matthew Whitaker said.",<triplet> Acting US Attorney General Matthew Whitaker <subj> US attorney <obj> Make Public Statement
90,"During a combative congressional hearing, Acting US Attorney General Matthew Whitaker told the House Judiciary Committee: ""While Acting US Attorney General Matthew Whitaker have specifically been saying that Acting US Attorney General Matthew Whitaker'm not going to comment about Acting US Attorney General Matthew Whitaker's conversations with the president or the president's senior staff Acting US Attorney General Matthew Whitaker have also been very clear that the president has not instructed Acting US Attorney General Matthew Whitaker to do anything. """,<triplet> Acting US Attorney General Matthew Whitaker <subj> the House Judiciary Committee <obj> Make Public Statement
91,"""Acting US Attorney General Matthew Whitaker my decision to make that Acting US Attorney General Matthew Whitaker's private interest in overseeing this particular investigation - and perhaps others from which Acting US Attorney General Matthew Whitaker should have been recused - was more important than the integrity of justice,"" Democratic Judiciary Committee Chairman Jerry Nadler told Acting US Attorney General Matthew Whitaker as a combative congressional hearing began.",<triplet> Acting US Attorney General Matthew Whitaker my decision <subj> Acting US Attorney General Matthew Whitaker <obj> Make Public Statement
92,""" Acting US Attorney General Matthew Whitaker said Acting US Attorney General Matthew Whitaker had ""consulted with a lot of people"" about the options, but it was ultimately Acting US Attorney General Matthew Whitaker's choice.",<triplet> Acting US Attorney General Matthew Whitaker <subj> Acting US Attorney General Matthew Whitaker's choice <obj> Make Public Statement
93,"On Thursday, Republican chairman Richard Burr told CBS News: ""If A Senate Intelligence Committee's write a report based upon the facts that A Senate Intelligence Committee's have, then A Senate Intelligence Committee's don't have anything that would suggest there was collusion by the Mr Trump's campaign and Russia. """,<triplet> Republican chairman Richard Burr <subj> CBS News <obj> Make Public Statement
94,Michelle Leibrandt has told Eyewitness News Michelle Leibrandt's sister passed away while waiting for an ambulance.,<triplet> Michelle Leibrandt <subj> Eyewitness News <obj> Make Public Statement
95,"Thailand's King Vajiralongkorn has denounced as ""inappropriate"" Thailand's King Vajiralongkorn's sister's unprecedented bid to run for prime minister in March's election.",<triplet> Thailand's King Vajiralongkorn <subj> Thailand's King Vajiralongkorn's sister's unprecedented bid <obj> Disapprove
96,"Amazon founder Jeff Bezos accused American Media Inc (AMI), the National Enquirer's parent company, of trying to blackmail Amazon founder Jeff Bezos over intimate photos.",<triplet> Amazon founder Jeff Bezos <subj> American Media Inc <obj> Disapprove
97,"Amazon founder Jeff Bezos said American Media Inc (AMI), the National Enquirer's parent company, had wanted Amazon founder Jeff Bezos to stop investigating how American Media Inc (AMI), the National Enquirer's parent company, had obtained Amazon founder Jeff Bezos's private messages.",<triplet> Amazon founder Jeff Bezos <subj> AMI <obj> Make Public Statement
98,"What is a US gossip magazine accused of blackmail by Amazon founder Jeff Bezos Amazon founder Jeff Bezos took American Media Inc (AMI), the National Enquirer's parent company, to the topThe Amazon founder Jeff Bezos backlash: Is 'big philanthropy' a charade?",<triplet> Amazon founder Jeff Bezos <subj> American Media Inc <obj> Coerce
99,"In Amazon founder Jeff Bezos's blog post, Amazon founder Jeff Bezos mentioned American Media Inc (AMI), the National Enquirer's parent company,'s links to President Donald Trump.",<triplet> Amazon founder Jeff Bezos <subj> American Media Inc <obj> Make Public Statement
100,"Amazon founder Jeff Bezos noted in Amazon founder Jeff Bezos's blog post how American Media Inc (AMI), the National Enquirer's parent company, had confessed to a ""catch and kill"" deal to bury Karen McDougal's politically embarrassing story.",<triplet> Amazon founder Jeff Bezos <subj> AMI <obj> Make Public Statement
